raceId,year,round,circuitId,name,name_number,Country,Location,lat,lng,date,time,url
429,1985,10,23,Austrian Grand Prix,n°10 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1985-08-18,\N,http://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix
430,1985,11,39,Dutch Grand Prix,n°11 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1985-08-25,\N,http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix
431,1985,12,14,Italian Grand Prix,n°12 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1985-09-08,\N,http://en.wikipedia.org/wiki/1985_Italian_Grand_Prix
432,1985,13,13,Belgian Grand Prix,n°13 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1985-09-15,\N,http://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix
433,1985,14,38,European Grand Prix,n°14 - European Grand Prix,UK,Kent,51.3569,0.263056,1985-10-06,\N,http://en.wikipedia.org/wiki/1985_European_Grand_Prix
434,1985,15,30,South African Grand Prix,n°15 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1985-10-19,\N,http://en.wikipedia.org/wiki/1985_South_African_Grand_Prix
435,1985,16,29,Australian Grand Prix,n°16 - Australian Grand Prix,Australia,Adelaide,-34.9272,138.617,1985-11-03,\N,http://en.wikipedia.org/wiki/1985_Australian_Grand_Prix
436,1984,1,36,Brazilian Grand Prix,n°1 - Brazilian Grand Prix,Brazil,Rio de Janeiro,-22.9756,-43.395,1984-03-25,\N,http://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix
437,1984,2,30,South African Grand Prix,n°2 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1984-04-07,\N,http://en.wikipedia.org/wiki/1984_South_African_Grand_Prix
438,1984,3,40,Belgian Grand Prix,n°3 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1984-04-29,\N,http://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix
439,1984,4,21,San Marino Grand Prix,n°4 - San Marino Grand Prix,Italy,Imola,44.3439,7167-11-01,1984-05-06,\N,http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix
440,1984,5,41,French Grand Prix,n°5 - French Grand Prix,France,Dijon,47.3625,4.89913,1984-05-20,\N,http://en.wikipedia.org/wiki/1984_French_Grand_Prix
441,1984,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1984-06-03,\N,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix
442,1984,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,1984-06-17,\N,http://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix
443,1984,8,37,Detroit Grand Prix,n°8 - Detroit Grand Prix,USA,Detroit,42.3298,-83.0401,1984-06-24,\N,http://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix
444,1984,9,42,Dallas Grand Prix,n°9 - Dallas Grand Prix,USA,Dallas,32.7774,-96.7587,1984-07-08,\N,http://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix
445,1984,10,38,British Grand Prix,n°10 - British Grand Prix,UK,Kent,51.3569,0.263056,1984-07-22,\N,http://en.wikipedia.org/wiki/1984_British_Grand_Prix
446,1984,11,10,German Grand Prix,n°11 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1984-08-05,\N,http://en.wikipedia.org/wiki/1984_German_Grand_Prix
447,1984,12,23,Austrian Grand Prix,n°12 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1984-08-19,\N,http://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix
448,1984,13,39,Dutch Grand Prix,n°13 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1984-08-26,\N,http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix
449,1984,14,14,Italian Grand Prix,n°14 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1984-09-09,\N,http://en.wikipedia.org/wiki/1984_Italian_Grand_Prix
450,1984,15,20,European Grand Prix,n°15 - European Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1984-10-07,\N,http://en.wikipedia.org/wiki/1984_European_Grand_Prix
451,1984,16,27,Portuguese Grand Prix,n°16 - Portuguese Grand Prix,Portugal,Estoril,38.7506,-9.39417,1984-10-21,\N,http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix
452,1983,1,36,Brazilian Grand Prix,n°1 - Brazilian Grand Prix,Brazil,Rio de Janeiro,-22.9756,-43.395,1983-03-13,\N,http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix
453,1983,2,43,United States Grand Prix West,n°2 - United States Grand Prix West,USA,California,33.7651,-118.189,1983-03-27,\N,http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West
454,1983,3,34,French Grand Prix,n°3 - French Grand Prix,France,Le Castellet,43.2506,5.79167,1983-04-17,\N,http://en.wikipedia.org/wiki/1983_French_Grand_Prix
455,1983,4,21,San Marino Grand Prix,n°4 - San Marino Grand Prix,Italy,Imola,44.3439,7167-11-01,1983-05-01,\N,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix
456,1983,5,6,Monaco Grand Prix,n°5 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1983-05-15,\N,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix
457,1983,6,13,Belgian Grand Prix,n°6 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1983-05-22,\N,http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix
458,1983,7,37,Detroit Grand Prix,n°7 - Detroit Grand Prix,USA,Detroit,42.3298,-83.0401,1983-06-05,\N,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix
459,1983,8,7,Canadian Grand Prix,n°8 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,1983-06-12,\N,http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix
460,1983,9,9,British Grand Prix,n°9 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1983-07-16,\N,http://en.wikipedia.org/wiki/1983_British_Grand_Prix
461,1983,10,10,German Grand Prix,n°10 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1983-08-07,\N,http://en.wikipedia.org/wiki/1983_German_Grand_Prix
462,1983,11,23,Austrian Grand Prix,n°11 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1983-08-14,\N,http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix
463,1983,12,39,Dutch Grand Prix,n°12 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1983-08-28,\N,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix
464,1983,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1983-09-11,\N,http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix
465,1983,14,38,European Grand Prix,n°14 - European Grand Prix,UK,Kent,51.3569,0.263056,1983-09-25,\N,http://en.wikipedia.org/wiki/1983_European_Grand_Prix
466,1983,15,30,South African Grand Prix,n°15 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1983-10-15,\N,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix
467,1982,1,30,South African Grand Prix,n°1 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1982-01-23,\N,http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix
468,1982,2,36,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,Rio de Janeiro,-22.9756,-43.395,1982-03-21,\N,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix
469,1982,3,43,United States Grand Prix West,n°3 - United States Grand Prix West,USA,California,33.7651,-118.189,1982-04-04,\N,http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West
470,1982,4,21,San Marino Grand Prix,n°4 - San Marino Grand Prix,Italy,Imola,44.3439,7167-11-01,1982-04-25,\N,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix
471,1982,5,40,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1982-05-09,\N,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix
472,1982,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1982-05-23,\N,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix
473,1982,7,37,Detroit Grand Prix,n°7 - Detroit Grand Prix,USA,Detroit,42.3298,-83.0401,1982-06-06,\N,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix
474,1982,8,7,Canadian Grand Prix,n°8 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,1982-06-13,\N,http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix
475,1982,9,39,Dutch Grand Prix,n°9 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1982-07-03,\N,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix
476,1982,10,38,British Grand Prix,n°10 - British Grand Prix,UK,Kent,51.3569,0.263056,1982-07-18,\N,http://en.wikipedia.org/wiki/1982_British_Grand_Prix
477,1982,11,34,French Grand Prix,n°11 - French Grand Prix,France,Le Castellet,43.2506,5.79167,1982-07-25,\N,http://en.wikipedia.org/wiki/1982_French_Grand_Prix
478,1982,12,10,German Grand Prix,n°12 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1982-08-08,\N,http://en.wikipedia.org/wiki/1982_German_Grand_Prix
479,1982,13,23,Austrian Grand Prix,n°13 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1982-08-15,\N,http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix
480,1982,14,41,Swiss Grand Prix,n°14 - Swiss Grand Prix,France,Dijon,47.3625,4.89913,1982-08-29,\N,http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix
481,1982,15,14,Italian Grand Prix,n°15 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1982-09-12,\N,http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix
482,1982,16,44,Caesars Palace Grand Prix,n°16 - Caesars Palace Grand Prix,USA,Nevada,36.1162,-115.174,1982-09-25,\N,http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix
483,1981,1,43,United States Grand Prix West,n°1 - United States Grand Prix West,USA,California,33.7651,-118.189,1981-03-15,\N,http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West
484,1981,2,36,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,Rio de Janeiro,-22.9756,-43.395,1981-03-29,\N,http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix
485,1981,3,25,Argentine Grand Prix,n°3 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1981-04-12,\N,http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix
486,1981,4,21,San Marino Grand Prix,n°4 - San Marino Grand Prix,Italy,Imola,44.3439,7167-11-01,1981-05-03,\N,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix
487,1981,5,40,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1981-05-17,\N,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix
488,1981,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1981-05-31,\N,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix
489,1981,7,45,Spanish Grand Prix,n°7 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1981-06-21,\N,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix
490,1981,8,41,French Grand Prix,n°8 - French Grand Prix,France,Dijon,47.3625,4.89913,1981-07-05,\N,http://en.wikipedia.org/wiki/1981_French_Grand_Prix
491,1981,9,9,British Grand Prix,n°9 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1981-07-18,\N,http://en.wikipedia.org/wiki/1981_British_Grand_Prix
492,1981,10,10,German Grand Prix,n°10 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1981-08-02,\N,http://en.wikipedia.org/wiki/1981_German_Grand_Prix
493,1981,11,23,Austrian Grand Prix,n°11 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1981-08-16,\N,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix
494,1981,12,39,Dutch Grand Prix,n°12 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1981-08-30,\N,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix
495,1981,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1981-09-13,\N,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix
496,1981,14,7,Canadian Grand Prix,n°14 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,1981-09-27,\N,http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix
497,1981,15,44,Caesars Palace Grand Prix,n°15 - Caesars Palace Grand Prix,USA,Nevada,36.1162,-115.174,1981-10-17,\N,http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix
498,1980,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1980-01-13,\N,http://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix
499,1980,2,18,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,1980-01-27,\N,http://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix
500,1980,3,30,South African Grand Prix,n°3 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1980-03-01,\N,http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix
501,1980,4,43,United States Grand Prix West,n°4 - United States Grand Prix West,USA,California,33.7651,-118.189,1980-03-30,\N,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West
502,1980,5,40,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1980-05-04,\N,http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix
503,1980,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1980-05-18,\N,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix
504,1980,7,34,French Grand Prix,n°7 - French Grand Prix,France,Le Castellet,43.2506,5.79167,1980-06-29,\N,http://en.wikipedia.org/wiki/1980_French_Grand_Prix
505,1980,8,38,British Grand Prix,n°8 - British Grand Prix,UK,Kent,51.3569,0.263056,1980-07-13,\N,http://en.wikipedia.org/wiki/1980_British_Grand_Prix
506,1980,9,10,German Grand Prix,n°9 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1980-08-10,\N,http://en.wikipedia.org/wiki/1980_German_Grand_Prix
507,1980,10,23,Austrian Grand Prix,n°10 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1980-08-17,\N,http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix
508,1980,11,39,Dutch Grand Prix,n°11 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1980-08-31,\N,http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix
509,1980,12,21,Italian Grand Prix,n°12 - Italian Grand Prix,Italy,Imola,44.3439,7167-11-01,1980-09-14,\N,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix
510,1980,13,7,Canadian Grand Prix,n°13 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,1980-09-28,\N,http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix
511,1980,14,46,United States Grand Prix,n°14 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1980-10-05,\N,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix
512,1979,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1979-01-21,\N,http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix
513,1979,2,18,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,1979-02-04,\N,http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix
514,1979,3,30,South African Grand Prix,n°3 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1979-03-03,\N,http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix
515,1979,4,43,United States Grand Prix West,n°4 - United States Grand Prix West,USA,California,33.7651,-118.189,1979-04-08,\N,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West
516,1979,5,45,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1979-04-29,\N,http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix
517,1979,6,40,Belgian Grand Prix,n°6 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1979-05-13,\N,http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix
518,1979,7,6,Monaco Grand Prix,n°7 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1979-05-27,\N,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix
519,1979,8,41,French Grand Prix,n°8 - French Grand Prix,France,Dijon,47.3625,4.89913,1979-07-01,\N,http://en.wikipedia.org/wiki/1979_French_Grand_Prix
520,1979,9,9,British Grand Prix,n°9 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1979-07-14,\N,http://en.wikipedia.org/wiki/1979_British_Grand_Prix
521,1979,10,10,German Grand Prix,n°10 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1979-07-29,\N,http://en.wikipedia.org/wiki/1979_German_Grand_Prix
522,1979,11,23,Austrian Grand Prix,n°11 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1979-08-12,\N,http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix
523,1979,12,39,Dutch Grand Prix,n°12 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1979-08-26,\N,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix
524,1979,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1979-09-09,\N,http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix
525,1979,14,7,Canadian Grand Prix,n°14 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,1979-09-30,\N,http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix
526,1979,15,46,United States Grand Prix,n°15 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1979-10-07,\N,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix
527,1978,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1978-01-15,\N,http://en.wikipedia.org/wiki/1978_Argentine_Grand_Prix
528,1978,2,36,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,Rio de Janeiro,-22.9756,-43.395,1978-01-29,\N,http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix
529,1978,3,30,South African Grand Prix,n°3 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1978-03-04,\N,http://en.wikipedia.org/wiki/1978_South_African_Grand_Prix
530,1978,4,43,United States Grand Prix West,n°4 - United States Grand Prix West,USA,California,33.7651,-118.189,1978-04-02,\N,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix_West
531,1978,5,6,Monaco Grand Prix,n°5 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1978-05-07,\N,http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix
532,1978,6,40,Belgian Grand Prix,n°6 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1978-05-21,\N,http://en.wikipedia.org/wiki/1978_Belgian_Grand_Prix
533,1978,7,45,Spanish Grand Prix,n°7 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1978-06-04,\N,http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix
534,1978,8,47,Swedish Grand Prix,n°8 - Swedish Grand Prix,Sweden,Anderstorp,57.2653,13.6042,1978-06-17,\N,http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix
535,1978,9,34,French Grand Prix,n°9 - French Grand Prix,France,Le Castellet,43.2506,5.79167,1978-07-02,\N,http://en.wikipedia.org/wiki/1978_French_Grand_Prix
536,1978,10,38,British Grand Prix,n°10 - British Grand Prix,UK,Kent,51.3569,0.263056,1978-07-16,\N,http://en.wikipedia.org/wiki/1978_British_Grand_Prix
537,1978,11,10,German Grand Prix,n°11 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1978-07-30,\N,http://en.wikipedia.org/wiki/1978_German_Grand_Prix
538,1978,12,23,Austrian Grand Prix,n°12 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1978-08-13,\N,http://en.wikipedia.org/wiki/1978_Austrian_Grand_Prix
539,1978,13,39,Dutch Grand Prix,n°13 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1978-08-27,\N,http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix
540,1978,14,14,Italian Grand Prix,n°14 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1978-09-10,\N,http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix
541,1978,15,46,United States Grand Prix,n°15 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1978-10-01,\N,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix
542,1978,16,7,Canadian Grand Prix,n°16 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,1978-10-08,\N,http://en.wikipedia.org/wiki/1978_Canadian_Grand_Prix
543,1977,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1977-01-09,\N,http://en.wikipedia.org/wiki/1977_Argentine_Grand_Prix
544,1977,2,18,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,1977-01-23,\N,http://en.wikipedia.org/wiki/1977_Brazilian_Grand_Prix
545,1977,3,30,South African Grand Prix,n°3 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1977-03-05,\N,http://en.wikipedia.org/wiki/1977_South_African_Grand_Prix
546,1977,4,43,United States Grand Prix West,n°4 - United States Grand Prix West,USA,California,33.7651,-118.189,1977-04-03,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix_West
547,1977,5,45,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1977-05-08,\N,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix
548,1977,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1977-05-22,\N,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix
549,1977,7,40,Belgian Grand Prix,n°7 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1977-06-05,\N,http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix
550,1977,8,47,Swedish Grand Prix,n°8 - Swedish Grand Prix,Sweden,Anderstorp,57.2653,13.6042,1977-06-19,\N,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix
551,1977,9,41,French Grand Prix,n°9 - French Grand Prix,France,Dijon,47.3625,4.89913,1977-07-03,\N,http://en.wikipedia.org/wiki/1977_French_Grand_Prix
552,1977,10,9,British Grand Prix,n°10 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1977-07-16,\N,http://en.wikipedia.org/wiki/1977_British_Grand_Prix
553,1977,11,10,German Grand Prix,n°11 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1977-07-31,\N,http://en.wikipedia.org/wiki/1977_German_Grand_Prix
554,1977,12,23,Austrian Grand Prix,n°12 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1977-08-14,\N,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix
555,1977,13,39,Dutch Grand Prix,n°13 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1977-08-28,\N,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix
556,1977,14,14,Italian Grand Prix,n°14 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1977-09-11,\N,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix
557,1977,15,46,United States Grand Prix,n°15 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1977-10-02,\N,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix
558,1977,16,48,Canadian Grand Prix,n°16 - Canadian Grand Prix,Canada,Ontario,44.0481,-78.6756,1977-10-09,\N,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix
559,1977,17,16,Japanese Grand Prix,n°17 - Japanese Grand Prix,Japan,Oyama,35.3717,138.927,1977-10-23,\N,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix
560,1976,1,18,Brazilian Grand Prix,n°1 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,1976-01-25,\N,http://en.wikipedia.org/wiki/1976_Brazilian_Grand_Prix
561,1976,2,30,South African Grand Prix,n°2 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1976-03-06,\N,http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix
562,1976,3,43,United States Grand Prix West,n°3 - United States Grand Prix West,USA,California,33.7651,-118.189,1976-03-28,\N,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix_West
563,1976,4,45,Spanish Grand Prix,n°4 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1976-05-02,\N,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix
564,1976,5,40,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1976-05-16,\N,http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix
565,1976,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1976-05-30,\N,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix
566,1976,7,47,Swedish Grand Prix,n°7 - Swedish Grand Prix,Sweden,Anderstorp,57.2653,13.6042,1976-06-13,\N,http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix
567,1976,8,34,French Grand Prix,n°8 - French Grand Prix,France,Le Castellet,43.2506,5.79167,1976-07-04,\N,http://en.wikipedia.org/wiki/1976_French_Grand_Prix
568,1976,9,38,British Grand Prix,n°9 - British Grand Prix,UK,Kent,51.3569,0.263056,1976-07-18,\N,http://en.wikipedia.org/wiki/1976_British_Grand_Prix
569,1976,10,20,German Grand Prix,n°10 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1976-08-01,\N,http://en.wikipedia.org/wiki/1976_German_Grand_Prix
570,1976,11,23,Austrian Grand Prix,n°11 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1976-08-15,\N,http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix
571,1976,12,39,Dutch Grand Prix,n°12 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1976-08-29,\N,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix
572,1976,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1976-09-12,\N,http://en.wikipedia.org/wiki/1976_Italian_Grand_Prix
573,1976,14,48,Canadian Grand Prix,n°14 - Canadian Grand Prix,Canada,Ontario,44.0481,-78.6756,1976-10-03,\N,http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix
